"predict","CLASS-1042","CLASS-110","CLASS-123","CLASS-177","CLASS-230","CLASS-278","CLASS-322","CLASS-323","CLASS-368","CLASS-453","CLASS-489","CLASS-49","CLASS-50","CLASS-51","CLASS-522","CLASS-559","CLASS-571","CLASS-606","CLASS-629","CLASS-651","CLASS-668","CLASS-671","CLASS-720","CLASS-74","CLASS-75","CLASS-758","CLASS-764","CLASS-765","CLASS-783","CLASS-784","CLASS-804","CLASS-816","CLASS-839","CLASS-913","CLASS-942","CLASS-947","CLASS-95","CLASS-953"
"CLASS-629",3.389512260628501E-6,6.919354150644143E-7,5.711253092037908E-7,1.3137727301429781E-4,2.3832852083368726E-8,6.038747415471939E-7,1.9276010495813457E-7,1.9285506312558003E-8,9.042310726343987E-6,7.142916789167741E-6,8.16476962845655E-8,3.455602207727697E-8,6.466733048940572E-10,5.966468826959523E-10,5.8748455969734166E-5,1.788210123113887E-7,1.3767817439030778E-8,2.0811489232140606E-5,0.9993694640184668,3.343654990988515E-6,3.572203575246633E-8,2.9321362896502076E-6,3.1549914606718485E-9,2.5987167359613066E-7,5.1313162288672985E-9,6.106110876824858E-9,1.87476045195439E-4,1.1766510515756143E-7,8.043794028507746E-8,1.9284345228537924E-6,2.235755105043155E-6,6.297798324927821E-7,1.2085391009019861E-4,6.658430419169025E-5,2.1071497953899958E-8,3.458581083354706E-7,9.861566512350183E-6,8.905682334203617E-7
"CLASS-629",7.401397832740653E-6,1.8051901385325153E-6,2.4280198014359463E-6,1.791177553138464E-4,6.460443074645063E-8,2.3627810971699724E-6,4.7558696251036083E-7,5.138943072960497E-8,1.702341507444958E-5,1.9845683262871815E-5,1.4571548022496989E-7,1.2457011374991847E-7,2.4917170017482297E-9,1.7708656791202143E-9,1.5044561480938775E-4,4.5117218799001203E-7,3.6110129643043215E-8,5.4867176428548984E-5,0.9987029196270295,8.7033129354383E-6,9.945042047271527E-8,5.982829835829823E-6,1.0872364567461036E-8,8.442441929032737E-7,2.8017549641718052E-8,1.9644584573025116E-8,3.836019277412488E-4,5.007404557490244E-7,2.0126796642229228E-7,7.042037579329724E-6,4.770379350266884E-6,2.185347399057047E-6,2.905806162099416E-4,1.2557765613285685E-4,6.777155306661717E-8,1.0918658556834095E-6,2.6674818670134395E-5,2.4471270959513548E-6
"CLASS-629",6.732810623747473E-6,2.6298055322776993E-6,4.262033194775334E-6,2.672285002769452E-4,8.668450345383607E-8,8.358848648469946E-6,7.661999896269286E-7,6.058150030031132E-8,2.350064770952545E-5,2.4524905196038203E-5,9.83793120898984E-8,2.3276988175441392E-7,5.312800740557657E-9,1.993121841760764E-9,2.4119785665068926E-4,5.941519008204602E-7,4.036735618728354E-8,1.0032448628464376E-4,0.998159905686371,9.811800707125239E-6,1.6475338420307364E-7,6.603434172215168E-6,2.3183462735080978E-8,1.6939938860225229E-6,6.208865824832567E-8,4.2307908510991354E-8,5.945280541117192E-4,2.3318372067458573E-6,2.625969071714394E-7,1.1894703716380314E-5,7.737689887787162E-6,4.387679747575121E-6,3.5097323571082925E-4,1.1872655046967797E-4,9.148917840442694E-8,3.3779350761535934E-6,4.4200945500925184E-5,2.5336994522774796E-6
"CLASS-629",6.797772526212827E-7,1.6269723684015644E-7,1.255784397210341E-7,2.6262899285342008E-5,5.195439578657855E-9,2.372422461630794E-7,1.265609764925273E-7,6.0770483701350155E-9,1.306046384245813E-6,1.169073121659656E-6,1.805813975156695E-8,5.191607673339496E-9,3.236104529128734E-10,2.0980084974099884E-10,2.499048285523354E-4,1.0303762833225139E-7,4.5184059522526195E-9,7.091008306313332E-6,0.9995740260318714,3.334543264225181E-7,6.490889864350515E-9,2.552400328783215E-7,1.6134082579616012E-9,1.59063123189235E-7,2.2259624598738796E-9,1.24107371476864E-9,8.965930265642617E-5,4.3097467978393145E-8,3.941221539655492E-8,9.798035342311E-7,8.305448833490145E-7,1.312128065080224E-7,1.828151779561647E-5,2.5404054036108554E-5,9.681876947974977E-9,6.115229368465682E-8,2.452091949753716E-6,1.1444431277412633E-7
"CLASS-629",5.952606151339366E-7,2.446226579809562E-7,2.0805606537138805E-7,3.557447948686256E-5,6.679599596238271E-9,6.666058217795492E-7,1.9406904028930013E-7,7.136649390566369E-9,1.8645218273461421E-6,1.6165796523437728E-6,1.2979849971136622E-8,9.378877250867481E-9,6.043137439850519E-10,2.2584851885784674E-10,3.832765988274239E-4,1.4127898559801482E-7,5.428037529744562E-9,1.242251746257793E-5,0.999375137872807,4.01027574452929E-7,1.0175050900134258E-8,2.989070340286546E-7,3.3942285025663023E-9,2.934815109151307E-7,4.619003748023293E-9,2.3794913147880848E-9,1.3231671125414976E-4,1.565581794490017E-7,5.015821539792395E-8,1.6720423743493801E-6,1.3990443185085542E-6,2.427062013451615E-7,2.3726929071465617E-5,2.3192680087529E-5,1.2493994023228716E-8,1.7339149849194797E-7,3.932698380223895E-6,1.2570610556440435E-7
"CLASS-629",2.8637827848647044E-6,8.637673499145049E-7,1.575425412925426E-6,1.6233361931362926E-4,3.562578804543817E-8,3.359714592246274E-6,3.6791865891680065E-7,2.0505471251500773E-8,1.4446978740952425E-5,1.0942050494238539E-5,4.015685770956344E-8,8.479649223647258E-8,1.8347018279219577E-9,5.09368165215101E-10,1.1844202788871743E-4,3.451940871152121E-7,1.5244933662286615E-8,4.093476041281484E-5,0.9991545150433948,3.656107165049969E-6,6.760275211016499E-8,3.7212487888799525E-6,8.270397841422616E-9,7.279246794604187E-7,1.650651892067184E-8,1.9372378634025444E-8,2.440280564718225E-4,8.071883086808808E-7,1.353725100715522E-7,4.690501945313972E-6,3.5821798676364996E-6,1.8428258207772423E-6,1.639175873707823E-4,4.138759838308765E-5,2.8680998327267878E-8,1.3581537501668163E-6,1.7920693487591416E-5,8.951716609600643E-7
"CLASS-629",5.797167756369468E-7,2.040796163122026E-7,1.7701774553602845E-7,2.924073663245712E-5,6.2826334777538804E-9,4.82070045278944E-7,1.7084337196617203E-7,6.822903719935174E-9,1.6086360685599037E-6,1.433865179676401E-6,1.3197118753095007E-8,7.3812505669464696E-9,5.019698728143516E-10,2.1081563613672622E-10,3.3278727099033897E-4,1.2790994829507E-7,5.1209506793122526E-9,1.0343419805318008E-5,0.9994515090071788,3.7143990304618914E-7,8.539582395177575E-9,2.67840875135493E-7,2.7173553365225936E-9,2.504368777286787E-7,3.749138805652238E-9,1.9360543408177123E-9,1.1932845874067193E-4,1.0252047753389718E-7,4.68562898383523E-8,1.3777226271203197E-6,1.125451041928276E-6,1.928845290506147E-7,2.1301503134162525E-5,2.346873495213803E-5,1.1202312968933509E-8,1.243189216242153E-7,3.1919403709288343E-6,1.1765581403984973E-7
"CLASS-629",8.516336395357265E-7,6.570182148938574E-7,5.776879221355444E-7,7.56763892715992E-5,9.2927299880431E-9,2.132842864864591E-6,2.857630108299629E-7,1.0831204464665946E-8,3.852287214291285E-6,3.4651838159736772E-6,1.4217393749787525E-8,2.9459703097307557E-8,1.0169236681098688E-9,4.792124689948468E-10,7.662483076419379E-4,2.397624950412251E-7,8.173050602191057E-9,3.133396532772055E-5,0.9988510830599006,7.282757584587592E-7,2.230876744163516E-8,4.917750576645995E-7,1.0777364415083192E-8,6.564710441886286E-7,1.9389221176283164E-8,5.729987932264354E-9,1.747700082639184E-4,7.313389234099309E-7,6.291866458598628E-8,4.545572267039648E-6,3.89671418648356E-6,6.810322961431675E-7,3.4221621474497186E-5,3.359770382518267E-5,2.6739225270286388E-8,5.974172173652017E-7,8.19597182975709E-6,2.608630873665317E-7
"CLASS-629",3.058177090349435E-6,8.668666959632107E-7,1.1365602562912064E-6,1.9618327661500702E-4,3.810171368595227E-8,1.5956125514522389E-6,3.2497973760233316E-7,3.174548124315295E-8,1.4733821920995937E-5,9.430019480575327E-6,6.734219899033051E-8,5.8016374543399947E-8,1.502897301511889E-9,6.822169215580979E-10,9.074973953918443E-5,2.469120548042466E-7,1.587564851677176E-8,3.112884211101311E-5,0.9992092021084927,4.89876501149187E-6,6.277404805452092E-8,2.9642700873205555E-6,5.990546375712029E-9,5.083516335452474E-7,9.642965973274608E-9,1.4731481372725424E-8,2.3834312829044515E-4,4.504950394539019E-7,1.2391659118664634E-7,2.7168302278729374E-6,2.8495128416637023E-6,1.264140884076578E-6,1.0663873417728526E-4,6.462078555102328E-5,3.2734915292309996E-8,8.026273326066532E-7,1.3967637638262537E-5,8.547476596818801E-7
"CLASS-177",2.123360482249382E-5,2.1431779366326144E-8,2.380787947592836E-8,0.99957807118954,9.387533962643663E-11,1.0671815033624422E-5,2.9371172227521825E-8,2.1508743368916397E-9,4.540595355538107E-6,3.8548990992162196E-8,3.146601067743822E-7,4.201649006789785E-7,3.1323205667198327E-7,3.763544854682457E-8,6.439534021124883E-6,2.0526952464367027E-9,1.039411766288282E-9,3.0022448889337158E-6,2.909635727115638E-5,3.4537412573701746E-7,9.704293444133698E-6,1.4893679563824155E-7,1.7226202363339126E-9,3.5719005881106128E-9,4.635394243561465E-11,5.812944698782979E-8,1.0305626956630375E-7,2.4394064189159676E-4,3.792359997716729E-9,2.7266085094235878E-8,2.038074220523863E-5,5.699875958135867E-8,6.919138700597518E-9,6.693355261061215E-7,1.5793547408974638E-6,1.001761637573819E-7,6.86042358665247E-5,5.876180887142781E-9
"CLASS-123",0.0012154829549877078,0.0022743414952016215,0.6594468537781617,0.01074613484460666,1.0148949613288276E-6,0.0031513688068523006,2.5141174113674165E-4,1.947232988612054E-4,0.01910870443562848,0.003112915109280884,4.105895211413736E-5,2.328093185373345E-4,3.0603935593403564E-5,1.1122764211302954E-5,0.029217658418015983,0.0012006500929736647,2.1365064760937545E-5,0.05942661870410496,0.11214936637519285,0.013818030424302448,7.57952278028552E-5,0.01670735015657077,9.14908663206727E-6,0.0010600084768994135,4.770491497786703E-5,1.1154589974057103E-4,0.009734580058272596,0.009802394206509435,5.9560695799414497E-5,0.0017753704651653017,7.077982382553721E-4,0.01662062502767209,0.0013009061561308937,0.009939088907171819,1.6639430367951374E-4,0.0035115529654095017,0.01029157035874146,0.0024263694450830965
"CLASS-784",1.057477836603763E-4,1.1720520207447914E-4,4.8790256913502285E-5,3.0421591773843043E-4,5.348999536343368E-8,0.002778531982365843,1.246399021343E-6,6.574042695153281E-8,2.3480185927719864E-5,5.400317840776168E-5,2.0274478139856405E-7,2.246968820122894E-5,2.283532337777227E-7,8.442045604833233E-9,0.0019504520230149722,2.702538216810178E-7,5.95672850244526E-8,4.3666108357521974E-4,0.0033945746905762486,3.1682420763680776E-4,1.8235076077700524E-6,3.194392161881458E-5,1.6332737117997102E-6,3.9824256132882434E-6,0.0016735619096877696,2.6292772924793427E-8,1.2229680017005127E-4,1.7857530662544933E-4,4.344529246271389E-7,0.986698915946589,5.5426668931368116E-5,2.344941676631834E-5,6.534014478399238E-5,3.5719460022716265E-5,2.5742730462955973E-5,9.736208484571693E-6,0.0014734253624377875,4.28749800849603E-5
"CLASS-784",1.0780439481557575E-4,1.3165969529215188E-4,6.196085697332655E-5,3.771188520948354E-4,6.503325977746144E-8,0.0038853797463502286,1.3274759010957009E-6,7.114095529451544E-8,3.140782681665504E-5,6.107664945672449E-5,1.9998922251520497E-7,2.9369096836669844E-5,2.958052635922175E-7,1.0096761934764776E-8,0.0022563673190956475,3.3676845843539996E-7,6.711305891426498E-8,5.476406251216983E-4,0.0038562141863000277,3.457195979796316E-4,2.2936604174310886E-6,3.699102684022673E-5,2.0523357191866525E-6,4.9953972397202875E-6,0.0018229670238760515,3.6964994462387926E-8,1.450503906170857E-4,2.5591064560323513E-4,5.067809560961833E-7,0.9839281725915432,7.029931116677435E-5,3.056305372687148E-5,7.477926605055718E-5,3.2117766186604814E-5,2.765525268445596E-5,1.4142666559441285E-5,0.0018084288442745398,4.8944751529326175E-5
"CLASS-784",1.0479707384785049E-4,9.974305233927465E-5,3.4385139394658234E-5,2.163195328960721E-4,4.028961212907283E-8,0.0015831199428080179,1.177624804168408E-6,6.015039403167417E-8,1.5113858547569888E-5,4.547590232230472E-5,2.1663294349069096E-7,1.4426863634091866E-5,1.548337073041434E-7,6.741250194386057E-9,0.0015808615434364003,1.908367944890361E-7,5.105636151108173E-8,2.976518631294286E-4,0.0027479421239325515,2.8007857993155055E-4,1.260327753894922E-6,2.5454216288397647E-5,1.1568160739835832E-6,2.7484614108383475E-6,0.0014973582465956502,1.5207724756356377E-8,9.482226114546594E-5,9.850377814963211E-5,3.4773032757824374E-7,0.9899830686144846,3.9169769648365877E-5,1.54310696435687E-5,5.474131592389367E-5,4.52746416257172E-5,2.3668821833529433E-5,5.2555957479640675E-6,0.001054557778023177,3.535170551197053E-5
"CLASS-177",0.0010249179070990822,2.021928992200619E-6,6.172446341423844E-6,0.9674153008947041,1.3333198467287733E-8,0.002651024268817519,5.461082173842062E-6,7.395025403778097E-7,9.233080446412547E-5,8.380707964086109E-6,8.53278406249112E-6,3.979421499002508E-5,3.361073272848441E-5,5.197464654892386E-6,3.262879767238428E-4,2.0221283689449284E-7,3.7873384185168354E-7,1.0253549421790444E-4,0.0010430029713331451,2.9095790487216637E-5,8.74998884505835E-4,1.63655902810208E-5,9.562459269115737E-7,2.794754554805103E-6,3.2998563242373825E-8,7.564736346668402E-6,1.0586112968347982E-5,0.02182282726144798,7.767557870283241E-7,2.5075549717256664E-6,0.0010001202113518193,5.9440487534547604E-6,1.3268748345965233E-6,5.481584939048341E-5,2.0835996079881947E-4,5.84780701552048E-6,0.0031886595525521706,5.135477771275312E-7
"CLASS-177",6.739411779716973E-4,1.3813926386897097E-6,3.2045174828744506E-6,0.9790617156910751,8.469423861224007E-9,9.313691680711777E-4,5.669025480098527E-6,6.085695216424771E-7,5.7110523262058114E-5,4.644712176415015E-6,8.746870867532116E-6,2.0971233736079756E-5,1.7556641037980845E-5,3.600217662728722E-6,2.687367518720364E-4,9.277875054522891E-8,2.32854659053747E-7,9.755866005847023E-5,0.0010247247434241706,3.207337897214517E-5,7.218247971676104E-4,1.1736159801604955E-5,3.359881111891754E-7,1.608484695431186E-6,1.1101669230821102E-8,5.371942191439079E-6,6.734832241761474E-6,0.014504080042487124,4.584046193208867E-7,1.168604432012693E-6,5.661477624576089E-4,4.029985921436759E-6,7.178818572116689E-7,6.215591207730958E-5,1.351411029766932E-4,3.459709907838489E-6,0.0017605851420638323,4.847671767848452E-7
"CLASS-177",0.002824685097750001,1.854154848316351E-6,5.713974644497278E-6,0.9831409642046409,2.3404937371318988E-8,6.892288042149199E-4,7.51634374430385E-6,1.3578170019663675E-6,6.79266288243206E-5,1.2595785306059217E-5,3.4953470825731005E-5,3.556027129012597E-5,1.8381364411369057E-5,6.605110997264327E-6,2.8855537761061196E-4,1.382892706956553E-7,6.247757912525474E-7,1.0251744047127909E-4,0.0016596712511896042,8.903869218704241E-5,0.001165257778592826,2.7333560407240755E-5,4.329447968694948E-7,1.7622296668011709E-6,2.976697453246149E-8,5.385634433118311E-6,7.5896626797014426E-6,0.005161774305445755,8.825610490978347E-7,3.2342960682978835E-6,8.779930603122564E-4,3.940446577677432E-6,1.806738303878064E-6,1.4427211445484762E-4,3.8372117567633113E-4,1.8282282323431483E-6,0.00322324216751293,1.6010688573581224E-6
"CLASS-177",7.315344491349016E-4,1.2121297769875536E-6,3.0329461888114E-6,0.98123526154643,8.192980020296929E-9,9.856722069129422E-4,4.502266182921389E-6,5.086292767213214E-7,6.549239551430012E-5,5.406828926720963E-6,9.155096649798034E-6,1.8237921926546713E-5,1.5185418367495078E-5,3.522704731869988E-6,2.5827513755829947E-4,1.6470984693822967E-7,2.2138643645150132E-7,8.669245160441373E-5,8.034243597134796E-4,2.8050996722938848E-5,6.305825208903263E-4,1.0067287530518767E-5,4.0477586041241364E-7,1.468414355325454E-6,1.551452643109464E-8,4.207275029007026E-6,6.285915263598116E-6,0.012729910315859632,4.637587810201568E-7,1.2858891273168802E-6,5.447657334001386E-4,3.351024884059859E-6,7.53301800318829E-7,4.652510770887239E-5,1.5962352899973102E-4,3.315002797074581E-6,0.0016009651395089664,4.477187944426824E-7
"CLASS-177",8.974832060264814E-4,2.9240238335648395E-6,9.530293726239915E-6,0.9302280151248253,1.7974074334219497E-8,0.0036898368748341437,8.486197310405287E-6,1.04413579339937E-6,1.601179254583927E-4,1.1725577709860865E-5,7.481299804159185E-6,4.8443931894084215E-5,4.6500673769609866E-5,6.286084993897906E-6,4.2905765595150903E-4,3.8010449403099703E-7,5.30513638434541E-7,1.7888847849740604E-4,0.001246858570963485,3.1342299971804E-5,0.0012680547460737924,2.381189706349384E-5,1.7850830406912227E-6,4.892165837533852E-6,4.5044224868199534E-8,1.2671419529129489E-5,1.6114685191571415E-5,0.05709324699122105,1.1486396705449423E-6,3.2752507979729143E-6,0.0013197738511785918,1.0100675664710503E-5,2.183966358323384E-6,6.493443094693295E-5,2.2534481663228481E-4,1.3445847386457936E-5,0.0029334493447715107,7.701968400824379E-7
"CLASS-177",8.303817895589701E-4,2.7379801154625404E-6,8.695297681681797E-6,0.9485859141339551,1.747148894464306E-8,0.0031637170436854623,8.3649503603863E-6,1.4110872390638617E-6,8.966521806395057E-5,1.0471788277649344E-5,1.090142626584968E-5,4.240773947014337E-5,2.8700142903131653E-5,4.6917749028449055E-6,4.842697132936652E-4,3.883321313998319E-7,5.458773395837009E-7,1.857741900391084E-4,0.001464163400305876,4.736931630273245E-5,0.001082363394272461,1.8802396013010396E-5,1.1259033884783302E-6,3.5432230385191462E-6,4.901268386041877E-8,1.1617323133770147E-5,1.5051922219200476E-5,0.03948007097993343,1.0409526462700913E-6,3.5609886051995304E-6,9.421322942670448E-4,7.565112174814146E-6,2.088317065494867E-6,8.449149278911706E-5,2.36048849964353E-4,9.146563775628776E-6,0.003129874391492927,8.382091558810913E-7
"CLASS-177",8.749764745239664E-4,1.7935858168370662E-6,4.9436352122301226E-6,0.9741541483973001,1.1812240215777194E-8,0.0016930816867448018,4.3758366475283615E-6,7.922011172022419E-7,7.326451684414326E-5,5.6600490647516775E-6,1.1568328926580626E-5,3.056120466553116E-5,2.6668028408622625E-5,5.5660408383092575E-6,3.221511714624253E-4,1.8992626149146098E-7,3.7036640735714873E-7,1.1130794192999895E-4,9.837714993041087E-4,3.7769649191472176E-5,8.198453650526034E-4,1.5300373470053863E-5,7.056678285188005E-7,1.9340071640954883E-6,2.5708771062402918E-8,6.4708328831489955E-6,9.34256175551972E-6,0.01676202749868767,6.382552538420109E-7,2.2114624281133377E-6,8.018081679802198E-4,5.116307179633113E-6,1.1449923093945604E-6,6.099731741575644E-5,2.1119075845321063E-4,4.5622434296699395E-6,0.0029530966594997535,6.094675304684456E-7
"CLASS-177",0.0014906765823659595,2.3316476769680235E-6,8.884532885999457E-6,0.9615571015370956,1.9554855369205243E-8,0.002859003991981928,8.434476590662806E-6,1.2896094653312886E-6,9.017490250926943E-5,1.4247858660374826E-5,1.1934758826879626E-5,4.473066051864648E-5,3.2593049940154345E-5,6.188193376247272E-6,3.0896161748095885E-4,2.1198225311324644E-7,5.659829986848573E-7,1.5051710628696398E-4,0.001298519500319189,4.8246540266192195E-5,0.0013462204879182173,2.042810681116544E-5,1.0745492444329503E-6,4.089978350935925E-6,4.4726080290123414E-8,1.0847424700233196E-5,1.112200065274504E-5,0.02570277102373117,9.251334598525429E-7,3.2357022508077163E-6,0.0010284450209107861,7.290170376045206E-6,1.9837684861798795E-6,7.508624364971139E-5,2.806220126746126E-4,6.338797728063102E-6,0.003563860540374195,9.802262459938898E-7
"CLASS-177",0.001435102068697906,3.7077507538838787E-6,1.1512198741232236E-5,0.9501758124754769,2.0927029716429306E-8,0.002480422058894255,1.1243989456273998E-5,1.775239435180311E-6,1.937644591812978E-4,1.5004062258821238E-5,1.5608270243792415E-5,6.458291826852877E-5,5.6210409585805456E-5,8.509834113759726E-6,5.587669729034553E-4,4.3048487397156995E-7,6.356464940155321E-7,2.0102459175315972E-4,0.001352023615869262,6.593792446609053E-5,0.0017443374884479207,2.6535695351567927E-5,1.1602446392183528E-6,5.244696749260349E-6,5.385027485747979E-8,1.3034033612340934E-5,1.5342846865470443E-5,0.03555887385119664,1.3421825216520011E-6,3.480600408179359E-6,0.0015113980099033478,1.094597224060628E-5,2.1032333300660152E-6,8.444399045795918E-5,3.215899562463787E-4,9.314071939772752E-6,0.004037329014180692,1.374363136472807E-6
"CLASS-177",0.0044769464162643,4.868390917701007E-6,2.187890549696263E-5,0.9481554218023818,5.4370388053559846E-8,0.0027676463798567224,2.443179646205003E-5,5.021560270889184E-6,1.2732677909286876E-4,2.285235421453368E-5,5.479393251242055E-5,8.862728247500194E-5,7.865184069818852E-5,3.345758787723211E-5,8.048234891775363E-4,5.552374135464264E-7,2.2204942984564064E-6,2.478113440043254E-4,0.002530710266463505,1.4490626890789003E-4,0.002843304587787231,5.8022571063558306E-5,2.382073590980169E-6,8.097169017021652E-6,1.0583481051340794E-7,2.2987650334999887E-5,2.118944014985024E-5,0.027531785566795045,2.3751397539366965E-6,4.674877138543632E-6,0.0016634121801934907,1.277394463166225E-5,4.111701313933119E-6,3.1510469652945827E-4,9.525826763011541E-4,6.116969148356691E-6,0.006954964950398097,3.001471868382442E-6
"CLASS-177",0.004175787591628762,5.3966598919809995E-6,2.4783829487272915E-5,0.9385246886963506,5.7494612489301355E-8,0.0033947023875314187,2.693003545357889E-5,5.30745570222813E-6,1.4080983636687448E-4,2.4851272738562844E-5,4.967747651955123E-5,9.629768673381279E-5,8.84004428819368E-5,3.30448508545636E-5,8.731964183640372E-4,6.352942411369295E-7,2.3376636399328713E-6,2.824561010503306E-4,0.0026432649391393524,1.4411955747805177E-4,0.0029580552219165748,6.183056107833062E-5,2.826340415645463E-6,9.55211074916013E-6,1.2346588525115356E-7,2.648030619141906E-5,2.4555564942451416E-5,0.03607799369947776,2.5825712103727356E-6,5.112051042577426E-6,0.001770223604974209,1.4932820076738199E-5,4.453525513506147E-6,3.0743035782805785E-4,9.480701423310934E-4,7.742906026316976E-6,0.007238200097384496,3.088962289066737E-6
"CLASS-177",0.0028617869704397852,8.227637127938391E-6,4.1076736115904185E-5,0.858179017073086,6.934860395635951E-8,0.0080466633076414,3.8025492526026246E-5,6.0008101456022684E-6,2.1527118486932678E-4,3.5366287334111724E-5,3.0156574106198966E-5,1.3449169018007082E-4,1.3110933534368044E-4,2.9362227739329725E-5,0.0012216210472972557,1.1249459733338869E-6,2.895934782982533E-6,4.768031257078355E-4,0.0030815928426199415,1.3772910403820878E-4,0.003237697416375973,8.03906194783348E-5,5.891094496445447E-6,1.800106257935076E-5,2.2205923953841836E-7,4.667273293543091E-5,4.53791043208183E-5,0.11037349376254596,3.479753730407902E-6,7.496454587031234E-6,0.002264758518532345,2.848614805208732E-5,6.645804865579532E-6,2.624914397921858E-4,8.682069341504685E-4,2.2405692158387497E-5,0.008046517402629304,3.3723238517157938E-6
"CLASS-177",0.006453694812650568,4.145759429080198E-6,1.851604790875401E-5,0.9636261366169064,5.4806434623559736E-8,0.0014258413225135857,2.110996157907016E-5,5.4519938181880835E-6,1.0592825052552911E-4,2.1971372804869593E-5,8.486132498162933E-5,7.39321449441152E-5,6.210096717772158E-5,4.208225490213113E-5,6.435741141995171E-4,4.4902821493262396E-7,2.3279283242023537E-6,1.8985168892460703E-4,0.002414692035672863,1.7512755246138504E-4,0.0028739206170954176,6.15679550262096E-5,1.6034749359858835E-6,5.830618141293498E-6,7.583428689992487E-8,1.7466136379534912E-5,1.4624182196222979E-5,0.012231973288698838,2.185270354440356E-6,3.958978644474763E-6,0.0014617531425952057,8.87983125347584E-6,3.75157529359035E-6,3.9416332789334345E-4,0.001098515209886361,3.194846082419441E-6,0.006441169250831966,3.5164760306369033E-6
"CLASS-177",0.0023180140588352693,1.4456107012514995E-6,5.6935982162451215E-6,0.984640062322394,1.5959897025113838E-8,6.788858971529879E-4,6.925282973119944E-6,1.7885517597290624E-6,6.644401975773937E-5,8.097697451947969E-6,3.155315923470273E-5,2.8584347246304057E-5,2.5600717530282202E-5,9.33627230135588E-6,2.7679487059384844E-4,1.6902358002010992E-7,5.564251644387933E-7,7.593413455320282E-5,0.0010516960372858853,7.493782491795601E-5,0.001406742313563879,2.287203571378571E-5,3.924443795003892E-7,1.9066616879811453E-6,1.618161320461247E-8,7.328090529018046E-6,4.974619725140539E-6,0.005500582664772538,8.084260867550878E-7,1.6681304741670548E-6,7.149500752081767E-4,3.4001670927078567E-6,1.0314749567289803E-6,1.1797609534622409E-4,3.6220454513249495E-4,1.5321308207061617E-6,0.002548110198878187,9.67932471158194E-7
"CLASS-177",0.0014617104437637453,3.904628232778627E-6,1.395400495374155E-5,0.9378839896086063,2.655302425316642E-8,0.0037456093324525533,1.4562978548140996E-5,2.0322167224444277E-6,1.8976553585170998E-4,1.6616395246207835E-5,1.3674518157269792E-5,6.408934294638464E-5,4.986289677667513E-5,1.0329663127753288E-5,7.29650428844472E-4,6.814607847421271E-7,8.931711741579782E-7,2.1391116468844225E-4,0.002135605424890888,6.501995541486777E-5,0.001493237502548236,3.175939506459088E-5,2.202398935925836E-6,7.138237424468241E-6,7.386097966381591E-8,1.9796156899016537E-5,1.9022180290771744E-5,0.04529248838787843,1.6326126734652445E-6,3.62770633533499E-6,0.0013895643481673678,1.2982547263626701E-5,2.8266083321862726E-6,9.44428243070096E-5,3.5608264705281576E-4,1.1395467930906505E-5,0.004644486131809838,1.3512618990410648E-6
"CLASS-177",9.845289113205606E-4,1.3230608333071805E-6,4.39128524415586E-6,0.9793053850032759,1.2385640232112459E-8,0.0011890863833782432,3.9366940389773554E-6,9.968099801652552E-7,5.920367614763873E-5,5.5954472992576E-6,1.2071099247989576E-5,3.0060488912018116E-5,2.4590288164273432E-5,4.9772858640492E-6,2.3535326127115214E-4,1.2990060355139395E-7,4.547707334282823E-7,8.050996199434264E-5,8.443223063562425E-4,3.9572316264063535E-5,0.001040265851194314,1.5783754336503436E-5,6.933686206958184E-7,1.3910555631227048E-6,2.2268577537974663E-8,6.888308780732438E-6,5.906488949042066E-6,0.012671608186974008,6.39042119025173E-7,1.7596243828747119E-6,7.365665172201868E-4,3.5730624904538744E-6,1.0465823609040607E-6,5.815240477358749E-5,3.0485594759742965E-4,3.0035729333553713E-6,0.002320730363593934,6.122629626885169E-7
"CLASS-177",9.307438864041693E-4,1.3025027764148733E-6,4.159008171976834E-6,0.9754768530119561,1.2449467361352821E-8,0.0016356323329797793,4.493653885025083E-6,6.959506439510833E-7,5.562248342112674E-5,4.915219696852359E-6,8.98485865992334E-6,2.945007453019143E-5,2.4447539176813207E-5,4.541087442311476E-6,2.450524441423867E-4,1.059941960913762E-7,3.2345575845020964E-7,7.73896489682376E-5,0.001042709622916095,2.7298620824054114E-5,8.587511780083249E-4,1.0299104457475468E-5,5.911961691033293E-7,1.6564661354157922E-6,2.412227180630994E-8,5.440392966033623E-6,8.875380800758638E-6,0.016015681827826696,5.522485076599336E-7,2.2314044233281236E-6,6.79815661226881E-4,3.795635056327079E-6,1.1883980451254146E-6,5.996552885804721E-5,1.9032676857364683E-4,3.467124892597885E-6,0.002582146510742832,4.5720502040486623E-7
