"predict","CLASS-1042","CLASS-110","CLASS-123","CLASS-177","CLASS-230","CLASS-278","CLASS-322","CLASS-323","CLASS-368","CLASS-453","CLASS-489","CLASS-49","CLASS-50","CLASS-51","CLASS-522","CLASS-559","CLASS-571","CLASS-606","CLASS-629","CLASS-651","CLASS-668","CLASS-671","CLASS-720","CLASS-74","CLASS-75","CLASS-758","CLASS-764","CLASS-765","CLASS-783","CLASS-784","CLASS-804","CLASS-816","CLASS-839","CLASS-913","CLASS-942","CLASS-947","CLASS-95","CLASS-953"
"CLASS-75",1.0885098567613592E-6,1.0887653932596262E-6,1.0887798082623262E-6,1.0887241124085116E-6,1.0887875066171288E-6,1.0888068947065285E-6,1.0888090931267427E-6,1.088803382110749E-6,1.7405383085287816E-6,1.0887955295126686E-6,1.088709422351579E-6,1.088804801749711E-6,1.08869974535445E-6,1.0887970545996E-6,1.088751059566047E-6,1.0887865737261353E-6,1.0887813252151836E-6,1.0887496562207905E-6,1.0887552533889517E-6,1.5674924266643462E-6,1.2349452518028354E-6,1.5228269917338855E-6,1.088780238200622E-6,1.0887910516101937E-6,0.9999578471932847,1.186956423350247E-6,1.0887552533889517E-6,1.1526374753152893E-6,1.0888087442996229E-6,1.0886545087644163E-6,1.0886278965438183E-6,1.0886743324932458E-6,1.0887552533889517E-6,1.0886580938801263E-6,1.0887306585109763E-6,1.088770609245884E-6,1.088657063766485E-6,1.0851296648746016E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885751020959226E-6,1.08883065391106E-6,1.088845069777796E-6,1.0887893705855692E-6,1.088852768594038E-6,1.0888721578455612E-6,1.088874356397549E-6,1.0888686450392362E-6,1.7406426364809402E-6,1.088860791970471E-6,1.0887746796481136E-6,1.0888129203041659E-6,1.0888450535527404E-6,1.0887734628482683E-6,1.0888163193583185E-6,1.0888518356471272E-6,1.0888465868215795E-6,1.0888149159289453E-6,1.0888205134326012E-6,1.567586382237801E-6,1.2350192744822087E-6,1.3379225811962133E-6,1.0888454997418622E-6,1.0888563137995903E-6,0.9999578976773655,1.1870275695768732E-6,1.0888205134326012E-6,1.1527065644624752E-6,1.0888740075495202E-6,1.0887197627694282E-6,1.0886931489536922E-6,1.0887395876864927E-6,1.0888205134326012E-6,1.0887233481000302E-6,1.0887959170804075E-6,1.0888358702099642E-6,1.0887223179246436E-6,1.217245621684846E-6
"CLASS-75",1.0885751020959226E-6,1.08883065391106E-6,1.088845069777796E-6,1.0887893705855692E-6,1.088852768594038E-6,1.0888721578455612E-6,1.088874356397549E-6,1.0888686450392362E-6,1.7406426364809402E-6,1.088860791970471E-6,1.0887746796481136E-6,1.0888129203041659E-6,1.0888450535527404E-6,1.0887734628482683E-6,1.0888163193583185E-6,1.0888518356471272E-6,1.0888465868215795E-6,1.0888149159289453E-6,1.0888205134326012E-6,1.567586382237801E-6,1.2350192744822087E-6,1.3379225811962133E-6,1.0888454997418622E-6,1.0888563137995903E-6,0.9999578976773655,1.1870275695768732E-6,1.0888205134326012E-6,1.1527065644624752E-6,1.0888740075495202E-6,1.0887197627694282E-6,1.0886931489536922E-6,1.0887395876864927E-6,1.0888205134326012E-6,1.0887233481000302E-6,1.0887959170804075E-6,1.0888358702099642E-6,1.0887223179246436E-6,1.217245621684846E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885751020959226E-6,1.08883065391106E-6,1.088845069777796E-6,1.0887893705855692E-6,1.088852768594038E-6,1.0888721578455612E-6,1.088874356397549E-6,1.0888686450392362E-6,1.7406426364809402E-6,1.088860791970471E-6,1.0887746796481136E-6,1.0888129203041659E-6,1.0888450535527404E-6,1.0887734628482683E-6,1.0888163193583185E-6,1.0888518356471272E-6,1.0888465868215795E-6,1.0888149159289453E-6,1.0888205134326012E-6,1.567586382237801E-6,1.2350192744822087E-6,1.3379225811962133E-6,1.0888454997418622E-6,1.0888563137995903E-6,0.9999578976773655,1.1870275695768732E-6,1.0888205134326012E-6,1.1527065644624752E-6,1.0888740075495202E-6,1.0887197627694282E-6,1.0886931489536922E-6,1.0887395876864927E-6,1.0888205134326012E-6,1.0887233481000302E-6,1.0887959170804075E-6,1.0888358702099642E-6,1.0887223179246436E-6,1.217245621684846E-6
"CLASS-75",1.0885751020959226E-6,1.08883065391106E-6,1.088845069777796E-6,1.0887893705855692E-6,1.088852768594038E-6,1.0888721578455612E-6,1.088874356397549E-6,1.0888686450392362E-6,1.7406426364809402E-6,1.088860791970471E-6,1.0887746796481136E-6,1.0888129203041659E-6,1.0888450535527404E-6,1.0887734628482683E-6,1.0888163193583185E-6,1.0888518356471272E-6,1.0888465868215795E-6,1.0888149159289453E-6,1.0888205134326012E-6,1.567586382237801E-6,1.2350192744822087E-6,1.3379225811962133E-6,1.0888454997418622E-6,1.0888563137995903E-6,0.9999578976773655,1.1870275695768732E-6,1.0888205134326012E-6,1.1527065644624752E-6,1.0888740075495202E-6,1.0887197627694282E-6,1.0886931489536922E-6,1.0887395876864927E-6,1.0888205134326012E-6,1.0887233481000302E-6,1.0887959170804075E-6,1.0888358702099642E-6,1.0887223179246436E-6,1.217245621684846E-6
"CLASS-75",1.0885752620636332E-6,1.0888308139163242E-6,1.0888452297851787E-6,1.0887895305847668E-6,1.0888529286025521E-6,1.0888723178569245E-6,1.088874516409235E-6,1.0888688050500835E-6,1.740642892270933E-6,1.088860951980164E-6,1.0887748396451525E-6,1.088813080306824E-6,1.0888452135601205E-6,1.088773622845128E-6,1.0888164793614762E-6,1.088851995655504E-6,1.0888467468291851E-6,1.088815075931897E-6,1.088820673436375E-6,1.5675866125969231E-6,1.2350194559701053E-6,1.3379227778059022E-6,1.088845659749308E-6,1.0888564738086251E-6,0.9999580297221117,1.1870277440123185E-6,1.088820673436375E-6,1.1527067338543985E-6,1.0888741675611554E-6,1.088719922758397E-6,1.0886933089387498E-6,1.0887397476783746E-6,1.088820673436375E-6,1.0887235080895257E-6,1.0887960770805671E-6,1.088836030215995E-6,1.0887224779139877E-6,1.085194867071253E-6
"CLASS-75",1.3206238674710007E-6,1.0888317618503349E-6,1.0888461777317397E-6,1.088790478482836E-6,1.0888538765558157E-6,1.0888732658270681E-6,1.088875464381293E-6,1.0888697530171689E-6,1.199284808455208E-6,1.0888618999404126E-6,1.088775787530432E-6,1.0888140282253958E-6,1.0888461615066673E-6,1.0887745707293482E-6,1.0888174272830071E-6,1.0888529436079553E-6,1.0888476947770668E-6,1.088816023852206E-6,1.0888216213615573E-6,1.085462717437095E-6,1.2350205311756662E-6,1.3864792681404816E-6,1.0888466076962433E-6,1.0888574217649752E-6,0.9999584532672845,1.1870287774363873E-6,1.0888216213615573E-6,1.1527077373986618E-6,1.0888751155329092E-6,1.0887208705958656E-6,1.0886942567530487E-6,1.088740695533103E-6,1.0888216213615573E-6,1.0887244559301158E-6,1.0887970249843358E-6,1.0888369781545468E-6,1.088723425753681E-6,1.4044959757127837E-6
"CLASS-75",1.3206234783467858E-6,1.0888314410240836E-6,1.088845856901241E-6,1.088790157668749E-6,1.0888535557230483E-6,1.0888729449885878E-6,1.0888751435421646E-6,1.0888694321797236E-6,1.1992844550837666E-6,1.0888615791052813E-6,1.0887754667206736E-6,1.0888137074043698E-6,1.0888458406761734E-6,1.0887742499199486E-6,1.0888171064609795E-6,1.088852622775463E-6,1.088847373946121E-6,1.088815703030592E-6,1.0888213005382941E-6,1.0854623976035388E-6,1.2350201672746293E-6,1.3864788596118535E-6,1.0888462868656177E-6,1.0888571009311633E-6,0.9999586056439459,1.1870284276762077E-6,1.0888213005382941E-6,1.1527073977512389E-6,1.088874794693884E-6,1.088720549802289E-6,1.0886939359673137E-6,1.0887403747336847E-6,1.0888213005382941E-6,1.0887241351354825E-6,1.08879670416832E-6,1.0888366573267586E-6,1.0887231049593514E-6,1.2521311421812705E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.088381032696138E-6,1.088831511787125E-6,1.0888459276652191E-6,1.0887902284291075E-6,1.088853626487527E-6,1.0888730157543266E-6,1.0888752143080466E-6,1.0888695029452341E-6,1.199284533025138E-6,1.0888616498702814E-6,1.0887755374800773E-6,1.0888137781662589E-6,1.0888459114401506E-6,1.088774320679273E-6,1.0888171772230896E-6,1.0888526935398811E-6,1.088847444710198E-6,1.0888034350395045E-6,1.0888213713006768E-6,1.0854624681476264E-6,1.2350202475384609E-6,1.3864789497189696E-6,1.0888463576296241E-6,1.0888571716958723E-6,0.9999586855316965,1.1870285048210609E-6,1.0888213713006768E-6,1.152707472665572E-6,1.088874865459743E-6,1.0887206205581235E-6,1.0886940067214187E-6,1.0887404454908076E-6,1.0888213713006768E-6,1.0887242058915501E-6,1.0887967749291039E-6,1.0888367280901392E-6,1.088723175715352E-6,1.4044956531535197E-6
"CLASS-75",1.3208437238868918E-6,1.088831004160755E-6,1.0888454200321285E-6,1.0887897208219843E-6,1.088853118850847E-6,1.088872508108607E-6,1.088874706661302E-6,1.0888689953011521E-6,1.1992839739042387E-6,1.0888611422298607E-6,1.0887750298798032E-6,1.0888132705481567E-6,1.0888454038070673E-6,1.0887738130795663E-6,1.0888166696034026E-6,1.0888521859036359E-6,1.0888469370763998E-6,1.3225517775827097E-6,1.0888208636790344E-6,1.0854619620919453E-6,1.2350196717571409E-6,1.3864783033257777E-6,1.088845849996333E-6,1.0888566640575396E-6,0.999958219338909,1.1870279514140698E-6,1.0888208636790344E-6,1.1527069352594594E-6,1.088874357813161E-6,1.0887201129834524E-6,1.0886934991591555E-6,1.088739937906894E-6,1.0888208636790344E-6,1.0887236983152077E-6,1.0887962673189286E-6,1.0888362204613373E-6,1.0887226681394897E-6,1.4044949983607235E-6
"CLASS-75",1.0885096967971714E-6,1.0887652332578854E-6,1.0887796482584672E-6,1.0887239524128374E-6,1.0887873466121383E-6,1.088806734698689E-6,1.0888089331185801E-6,1.0888032221034256E-6,1.7405380527444218E-6,1.0887953695064991E-6,1.0887092623580635E-6,1.088804641742179E-6,1.0887131153350317E-6,1.0887968945932062E-6,1.0887508995664128E-6,1.0887864137212818E-6,1.0887811652111014E-6,1.0887494962213626E-6,1.0887550933887012E-6,1.5674921963102973E-6,1.2349450703189353E-6,1.5228267679437364E-6,1.0887800781967E-6,1.0887908916046824E-6,0.9999577151429693,1.1869562489186434E-6,1.0887550933887012E-6,1.1526373059270963E-6,1.0888085842915113E-6,1.0886543487789711E-6,1.0886277365622836E-6,1.088674172504887E-6,1.0887550933887012E-6,1.088657933894154E-6,1.0887304985143402E-6,1.0887704492433766E-6,1.0886569037806642E-6,1.2171724854231527E-6
"CLASS-75",1.0885754230905196E-6,1.088830974981013E-6,1.0888453908520001E-6,1.0887896916433487E-6,1.0888530896705122E-6,1.0888724789277528E-6,1.0888746774803888E-6,1.0888689661203921E-6,1.7406431497545588E-6,1.088861113049311E-6,1.0887750007015612E-6,1.0888132413688898E-6,1.0888453746269394E-6,1.088773783901357E-6,1.0888166404240447E-6,1.0888521567233263E-6,1.0888469078962308E-6,1.0888152369942577E-6,1.0888208344995642E-6,1.0854619330024908E-6,1.2350196386596673E-6,1.3379229757173805E-6,1.088845820816193E-6,1.08885663487711E-6,0.9999581925408818,1.1870279196027334E-6,1.0888208344995642E-6,1.152706904367897E-6,1.0888743286322573E-6,1.0887200838066822E-6,1.0886934699830984E-6,1.0887399087295924E-6,1.0888208344995642E-6,1.0887236691383413E-6,1.0887962381401176E-6,1.0888361912814554E-6,1.088722638962651E-6,1.4044949607214559E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0853423661793213E-6,1.0857915875713137E-6,1.0858059632015123E-6,1.0857504194728918E-6,1.0858136405293685E-6,1.0858329756629976E-6,1.085835168078544E-6,1.0858294726613667E-6,1.1959362334451532E-6,1.085821641511526E-6,1.0857557828054173E-6,1.0857739034611965E-6,1.0858059470217428E-6,1.0857345561361307E-6,1.085777293028152E-6,1.0858127101864324E-6,1.0858074760110316E-6,6.706628408584999E-6,1.0857814753962338E-6,1.0637158187380434E-6,1.0857642687355844E-6,1.3824441364837514E-6,1.0858063919654937E-6,1.085817175839796E-6,0.9999518576591508,2.7176810412973145E-6,1.0857814753962338E-6,1.1029556701929098E-6,1.085423629764274E-6,1.0856812081649794E-6,1.0856544664079601E-6,1.0857007755242871E-6,1.0857814753962338E-6,1.0856845812645978E-6,1.0857569476956214E-6,1.0857967893108572E-6,1.0856835539645636E-6,1.4005744217225746E-6
"CLASS-75",1.0853907353624574E-6,1.085839976774374E-6,1.0858543530452347E-6,1.0857988068412616E-6,1.0858620307152371E-6,1.0858813667105527E-6,1.0858835592238058E-6,1.0858778635528077E-6,1.1959895313357519E-6,1.0858700320539653E-6,1.816737633243425E-5,1.0858222918761496E-6,1.0858543368647438E-6,1.085782942797538E-6,1.0858256815941639E-6,1.0858611003308394E-6,1.0858558659221734E-6,6.706927295045005E-6,1.0858298641486369E-6,1.0637632241161476E-6,1.0858126567211581E-6,1.3825057462538083E-6,1.0858547818283241E-6,1.085865566183219E-6,0.9999349263621508,2.7178021570079775E-6,1.0858298641486369E-6,1.1030048243275546E-6,1.0849971498343767E-6,1.0857295924488902E-6,1.085702849500102E-6,1.0857491606802332E-6,1.0858298641486369E-6,1.0857329656988334E-6,1.085805335354927E-6,1.0858451787457374E-6,1.0857319383530167E-6,1.2486910270205068E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885740024661694E-6,1.08882955402316E-6,1.0888439698753338E-6,1.0887882707393717E-6,1.088851668683799E-6,1.0888710579157356E-6,1.0888732564655022E-6,1.088867545112959E-6,1.7406408781618046E-6,1.0888596920521268E-6,1.0887735798167562E-6,1.0888118204341795E-6,1.0888439536502945E-6,1.08877236301814E-6,1.0888152194848987E-6,1.08885073573783E-6,1.0888454869175848E-6,1.0888138160569433E-6,1.0888194135549445E-6,1.5675847987323332E-6,1.2350180269211195E-6,1.2454373899802276E-6,1.0888443998389657E-6,1.0888552138857698E-6,0.9999579902037352,1.1870263704948525E-6,1.0888194135549445E-6,1.1527054000499947E-6,1.0888729076178262E-6,1.0887186629935453E-6,1.0886920492046935E-6,1.0887384878905836E-6,1.0888194135549445E-6,1.0887222483205254E-6,1.0887948172275971E-6,1.088834770316795E-6,1.0887212181461796E-6,1.2172443920779042E-6
"CLASS-75",1.0885739862458345E-6,1.0888295377990171E-6,1.088843953650976E-6,1.088788254515844E-6,1.0888516524593265E-6,1.0888710416909743E-6,1.0888732402407083E-6,1.0888675288882502E-6,1.7406408522253244E-6,1.0888596758275349E-6,1.0887735635934474E-6,1.088811804210301E-6,1.088843937425937E-6,1.0887723467948493E-6,1.0888152032609694E-6,1.0888507195133718E-6,1.0888454706932044E-6,1.088813799833035E-6,1.088819397330953E-6,1.567584775374481E-6,1.2350180085186903E-6,1.245437371422544E-6,1.0888443836146016E-6,1.0888551976612446E-6,0.9999579902043614,1.1870263528075245E-6,1.088819397330953E-6,1.1527053828740677E-6,1.0888728913930371E-6,1.0887186467710549E-6,1.0886920329825995E-6,1.0887384716677976E-6,1.088819397330953E-6,1.0887222320979814E-6,1.0887948010039717E-6,1.0888347540925743E-6,1.0887212019236513E-6,1.2172443739403115E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
"CLASS-75",1.0885756049268921E-6,1.0888311568600732E-6,1.0888455727334683E-6,1.088789873515513E-6,1.0888532715532665E-6,1.0888726608137456E-6,1.088874859366749E-6,1.0888691480057983E-6,1.7406434405127642E-6,1.0888612949334054E-6,1.0887751825712717E-6,1.0888134232449877E-6,1.088845556508405E-6,1.0887739657708639E-6,1.0888168223007103E-6,1.0888523386059246E-6,1.0888470897779524E-6,1.0888154188706892E-6,1.0888210163769301E-6,1.567587106332059E-6,1.2350198449581804E-6,1.3379231992049364E-6,1.088846002697733E-6,1.0888568167604563E-6,0.9999578976579174,1.1870281178846773E-6,1.0888210163769301E-6,1.1527070969168356E-6,1.0888745105185592E-6,1.088720265667219E-6,1.0886936518391894E-6,1.088740090593441E-6,1.0888210163769301E-6,1.0887238509994768E-6,1.088796420013375E-6,1.088836373161387E-6,1.0887228208236146E-6,1.2172461839508717E-6
